time_s,RF1_N,RF2_N,RF3_N,RM3_Nmm,F_normal_N,F_tangential_N,F_tangential_from_torque_N,F_magnitude_N
1.49434541e-07,9.64729988e-05,-1.48558838e-05,8.09442497e-07,-0.000468669517,-9.58017538e-05,1.87018917e-05,1.87467807e-05,9.76134826e-05
1.50343638e-07,0.000107816297,-1.97186182e-05,3.86665164e-07,-0.000601619831,-0.000106941521,2.40143473e-05,2.40647933e-05,0.000109605325
1.51207331e-07,0.000113376031,-1.95048706e-05,5.67039478e-07,-0.000601896842,-0.000112505355,2.40231007e-05,2.40758737e-05,0.000115042974
1.52117209e-07,0.000114688199,-1.78988976e-05,7.79902791e-07,-0.000563097827,-0.000113880695,2.24708851e-05,2.25239131e-05,0.000116079118
1.53027941e-07,0.000105753476,-1.4686254e-05,8.93486401e-07,-0.000473801716,-0.00010508159,1.89035176e-05,1.89520686e-05,0.000106772103
1.5393951e-07,9.77495802e-05,-1.23016925e-05,9.52254538e-07,-0.000406135048,-9.71794544e-05,1.62007931e-05,1.62454019e-05,9.85252194e-05
1.54806102e-07,9.05566048e-05,-1.06304033e-05,8.76240449e-07,-0.000357108336,-9.00590665e-05,1.42431984e-05,1.42843334e-05,9.11826297e-05
1.55718524e-07,8.28380726e-05,-9.19192826e-06,7.77365813e-07,-0.000313367142,-8.24042318e-05,1.24972151e-05,1.25346857e-05,8.33501176e-05
1.56631046e-07,7.81122435e-05,-1.25427387e-05,7.0384624e-07,-0.00039230258,-7.75481863e-05,1.56563624e-05,1.56921032e-05,7.91159799e-05
1.57543766e-07,8.84174515e-05,-1.39243139e-05,7.7876706e-07,-0.000437231414,-8.77899029e-05,1.74489309e-05,1.74892566e-05,8.95105509e-05
1.58410799e-07,9.64619758e-05,-1.48963127e-05,8.5458629e-07,-0.000469642604,-9.57891229e-05,1.87418474e-05,1.87857042e-05,9.76091349e-05
1.59323562e-07,0.000101986567,-1.55786183e-05,9.20417222e-07,-0.000492269173,-0.00010128201,1.9644532e-05,1.96907669e-05,0.000103173642
1.60236041e-07,0.000115221141,-2.14866741e-05,3.75898736e-07,-0.000653242751,-0.000114269738,2.60771037e-05,2.612971e-05,0.000117208062
1.61102449e-07,0.000121479396,-2.12333453e-05,5.98599115e-07,-0.000653234951,-0.000120533118,2.6074241e-05,2.6129398e-05,0.000123322572
1.62014018e-07,0.00012342073,-1.93192864e-05,8.80379673e-07,-0.000607374066,-0.000122549441,2.42393458e-05,2.42949626e-05,0.000124926725
1.62925332e-07,0.000113204012,-1.57076847e-05,1.02903255e-06,-0.000506817712,-0.000112485321,2.02220733e-05,2.02727085e-05,0.000114293214
1.63836674e-07,0.000105777079,-1.33091899e-05,1.0639468e-06,-0.000439388037,-0.000105160243,1.75284989e-05,1.75755215e-05,0.000106616401
1.647023e-07,9.77283344e-05,-1.13226024e-05,9.97242068e-07,-0.000381621387,-9.71973788e-05,1.52216366e-05,1.52648555e-05,9.83871087e-05
1.65613315e-07,8.8905239e-05,-9.58301825e-06,9.19297179e-07,-0.000329243601,-8.84509057e-05,1.31306142e-05,1.31697441e-05,8.94249454e-05
1.66524217e-07,8.07892138e-05,-1.28577203e-05,7.7405133e-07,-0.000402853533,-8.02104194e-05,1.60781424e-05,1.61141413e-05,8.180964e-05
1.67438145e-07,9.28357913e-05,-1.46018874e-05,8.56281645e-07,-0.000458597322,-9.21776128e-05,1.83026489e-05,1.83438929e-05,9.39810219e-05
1.68306016e-07,0.000102068647,-1.5850841e-05,9.34590503e-07,-0.000499125803,-0.000101353138,1.99198193e-05,1.99650321e-05,0.000103296328
1.69218879e-07,0.000107939493,-1.65250731e-05,1.02811953e-06,-0.000521898735,-0.000107192327,2.08282833e-05,2.08759494e-05,0.000109201966
1.70131443e-07,0.000119396253,-2.26176671e-05,4.21970981e-07,-0.000685682637,-0.000118396283,2.73741521e-05,2.74273055e-05,0.000121520377
1.71043311e-07,0.0001276986,-2.26905267e-05,6.6869211e-07,-0.000695886905,-0.000126689076,2.77789588e-05,2.78354762e-05,0.000129700577
1.71908695e-07,0.000130408662,-2.10299258e-05,9.15609121e-07,-0.000657134224,-0.000129463376,2.62280597e-05,2.62853689e-05,0.000132096613
1.72819242e-07,0.000123157137,-1.73678109e-05,1.1157606e-06,-0.000558313972,-0.000122364097,2.22788904e-05,2.23325589e-05,0.000124380731
1.73729859e-07,0.00011290532,-1.4094293e-05,1.20063658e-06,-0.000466171798,-0.000112251386,1.85980276e-05,1.86468719e-05,0.000113787969
1.74640562e-07,0.000104968181,-1.20231225e-05,1.14326849e-06,-0.000406406791,-0.000104403421,1.6211113e-05,1.62562716e-05,0.000105660691
1.75505306e-07,9.61129044e-05,-1.03249595e-05,1.03993625e-06,-0.000355033844,-9.56231361e-05,1.41601917e-05,1.42013538e-05,9.66714883e-05
1.76415412e-07,8.65089387e-05,-8.71938119e-06,8.84545273e-07,-0.000305218069,-8.60910585e-05,1.21718415e-05,1.22087228e-05,8.69517481e-05
1.77324878e-07,9.69195244e-05,-1.53195815e-05,9.99472832e-07,-0.000480625022,-9.62293792e-05,1.91830747e-05,1.92250009e-05,9.81278896e-05
1.78233108e-07,0.000107484651,-1.67219296e-05,1.03430477e-06,-0.000526328455,-0.000106729976,2.10067935e-05,2.10531382e-05,0.000108782549
1.79141566e-07,0.000114204624,-1.76033009e-05,1.07416895e-06,-0.000555132166,-0.000113409328,2.2156187e-05,2.22052867e-05,0.000115558324
1.80004761e-07,0.000124712213,-2.38621269e-05,4.43910267e-07,-0.000722107012,-0.000123658226,2.88301981e-05,2.88842805e-05,0.000126975329
1.80913048e-07,0.000134026399,-2.42553051e-05,6.40357598e-07,-0.000741333235,-0.000132949239,2.95955299e-05,2.96533294e-05,0.000136205013
1.81822116e-07,0.000139857744,-2.26093471e-05,1.00848911e-06,-0.000706097402,-0.00013884174,2.81840801e-05,2.82438961e-05,0.000141677056
1.82732109e-07,0.000130343105,-1.81002724e-05,1.28674696e-06,-0.000583833782,-0.000129515027,2.32981281e-05,2.33533513e-05,0.000131600155
1.83642584e-07,0.000120312492,-1.46935481e-05,1.3354861e-06,-0.000488589867,-0.00011962867,1.94930113e-05,1.95435947e-05,0.000121213777
1.84507542e-07,0.000111867164,-1.24590297e-05,1.29473563e-06,-0.000424233003,-0.000111279454,1.69225572e-05,1.69693201e-05,0.000112566275
1.85417719e-07,0.000102571008,-1.06087582e-05,1.18690923e-06,-0.00036861698,-0.000102064725,1.47020186e-05,1.47446792e-05,0.000103125003
1.86327597e-07,9.25077329e-05,-8.96154324e-06,9.95896585e-07,-0.000317299855,-9.20753704e-05,1.26536976e-05,1.26919942e-05,9.29461227e-05
1.87236964e-07,0.000100649682,-1.59154715e-05,1.05101003e-06,-0.000499250134,-9.99327242e-05,1.99276546e-05,1.99700054e-05,0.000101905669
1.88144909e-07,0.000111296795,-1.72322689e-05,1.16298611e-06,-0.000542895868,-0.000110518662,2.16691696e-05,2.17158347e-05,0.000112628949
1.89007807e-07,0.000118682256,-1.82353015e-05,1.2596621e-06,-0.00057540898,-0.000117858105,2.29667396e-05,2.30163592e-05,0.0001200816
1.89916108e-07,0.000128113781,-2.49741388e-05,5.10024392e-07,-0.000753286353,-0.000127012605,3.0077347e-05,3.01314541e-05,0.000130526276
1.90824139e-07,0.000141260258,-2.58439304e-05,7.68157406e-07,-0.00078828627,-0.000140113783,3.14721617e-05,3.15314508e-05,0.000143606961
1.9173288e-07,0.000144343358,-2.37631575e-05,1.09312816e-06,-0.000739410752,-0.000143277625,2.95163443e-05,2.95764301e-05,0.000146290422
1.9264256e-07,0.000139442811,-1.99037386e-05,1.38193468e-06,-0.00063803856,-0.000138535334,2.54640429e-05,2.55215424e-05,0.000140862934
1.93507375e-07,0.000127478008,-1.58305265e-05,1.51193672e-06,-0.000524193863,-0.000126742987,2.09156245e-05,2.09677545e-05,0.000128466081
1.94417836e-07,0.00011820397,-1.30430244e-05,1.44118815e-06,-0.000445187179,-0.000117587838,1.77594895e-05,1.78074872e-05,0.000118930131
1.9532817e-07,0.000108591536,-1.10198553e-05,1.33382639e-06,-0.000384934887,-0.000108063997,1.53535438e-05,1.53973955e-05,0.0001091574
1.96238148e-07,9.80190016e-05,-9.21703577e-06,1.11568636e-06,-0.000329219009,-9.75720137e-05,1.31293777e-05,1.31687603e-05,9.84577228e-05
1.9710231e-07,0.00010352621,-1.6338161e-05,1.18716594e-06,-0.000512684463,-0.000102790048,2.04650364e-05,2.05073785e-05,0.000104814222
1.98010241e-07,0.000114627786,-1.76779376e-05,1.3110166e-06,-0.000557359774,-0.000113829167,2.2247686e-05,2.22943909e-05,0.000115990334
1.98918443e-07,0.000124629194,-1.90102546e-05,1.3958994e-06,-0.000600737578,-0.000123769297,2.39788869e-05,2.40295031e-05,0.000126078445
1.99826601e-07,0.000133409761,-2.64620594e-05,5.34644698e-07,-0.000795767235,-0.000132244848,3.17758601e-05,3.18306894e-05,0.000136009893
2.00734419e-07,0.000145598853,-2.72488123e-05,7.61780598e-07,-0.000827722193,-0.000144392728,3.30494174e-05,3.31088877e-05,0.000148128674
2.01642834e-07,0.000151472515,-2.54392326e-05,1.15423938e-06,-0.000788437435,-0.000150334056,3.14761689e-05,3.15374974e-05,0.000153598209
2.02506925e-07,0.000150029417,-2.17624183e-05,1.55820669e-06,-0.000695118331,-0.000149039144,2.77445872e-05,2.78047333e-05,0.000151607575
2.03417571e-07,0.000135262337,-1.68221231e-05,1.64139556e-06,-0.000556785846,-0.000134481436,2.2217718e-05,2.22714338e-05,0.000136314261
2.04329268e-07,0.00012581647,-1.38971072e-05,1.57053455e-06,-0.000474172761,-0.000125160094,1.89173079e-05,1.89669104e-05,0.000126591391
2.05241491e-07,0.000115077542,-1.15424127e-05,1.46496916e-06,-0.000404503633,-0.000114523919,1.61350543e-05,1.61801453e-05,0.00011566423
2.06108169e-07,0.000105092164,-9.72857106e-06,1.26463181e-06,-0.000349107984,-0.000104619062,1.39233549e-05,1.39643194e-05,0.000105549075
2.07020193e-07,0.000108560751,-1.72338259e-05,1.28633428e-06,-0.000540111039,-0.000107784745,2.15613129e-05,2.16044416e-05,0.000109927686
2.0793189e-07,0.00012086855,-1.88290378e-05,1.39958547e-06,-0.00059238181,-0.000120018907,2.36474294e-05,2.36952724e-05,0.000122334369
2.08843957e-07,0.000129429871,-1.97713216e-05,1.5304206e-06,-0.000624559005,-0.000128535699,2.4931321e-05,2.49823602e-05,0.000130940211
2.09710635e-07,0.000139719807,-2.79347132e-05,6.26529754e-07,-0.000838887005,-0.000138490955,3.34996705e-05,3.35554802e-05,0.000142486368
2.10622645e-07,0.000152087407,-2.87992352e-05,7.74455145e-07,-0.000872961245,-0.000150814091,3.4858073e-05,3.49184498e-05,0.000154792038
2.11534314e-07,0.000159690346,-2.71391364e-05,1.24061501e-06,-0.000839153887,-0.000158477335,3.35033386e-05,3.35661555e-05,0.000161984809
2.124453e-07,0.000156556431,-2.27037945e-05,1.70158512e-06,-0.000725178223,-0.000155523293,2.89462213e-05,2.90071289e-05,0.000158203267
2.13310756e-07,0.000141616023,-1.74971065e-05,1.78709172e-06,-0.000580019841,-0.000140803048,2.31462411e-05,2.32007937e-05,0.000142704031
2.14221728e-07,0.000131671055,-1.42008066e-05,1.76459503e-06,-0.000487629906,-0.000130997851,1.94548853e-05,1.95051963e-05,0.000132446379
2.15132431e-07,0.000120206663,-1.16864558e-05,1.61010087e-06,-0.000413243135,-0.000119643177,1.64840923e-05,1.65297254e-05,0.000120784136
2.16043077e-07,0.000109471432,-9.75096373e-06,1.45159277e-06,-0.000354054384,-0.000108993932,1.41208537e-05,1.41621754e-05,0.000109914434
2.16908887e-07,0.000110719906,-1.75066234e-05,1.4402309e-06,-0.000549072749,-0.000109931264,2.19202353e-05,2.196291e-05,0.000112104655
2.17821722e-07,0.000123659105,-1.91120707e-05,1.50538779e-06,-0.000602232409,-0.000122795912,2.40418284e-05,2.40892963e-05,0.000125136373
2.18734357e-07,0.000134386501,-2.0447178e-05,1.64838934e-06,-0.000646406203,-0.000133461337,2.58048492e-05,2.58562481e-05,0.000135943134
2.19601418e-07,0.000142112636,-2.90665812e-05,5.54182407e-07,-0.000869537471,-0.000140836608,3.47263207e-05,3.47814988e-05,0.000145055764
2.20513428e-07,0.000158380528,-3.06698348e-05,9.20255047e-07,-0.00092599832,-0.000157027374,3.69788341e-05,3.70399328e-05,0.000161325377
2.21424969e-07,0.000165549936,-2.90325261e-05,1.2671627e-06,-0.00089232059,-0.000164256523,3.56295349e-05,3.56928236e-05,0.000168081155
2.22335913e-07,0.000165670979,-2.51814508e-05,1.7170679e-06,-0.000796225795,-0.000164531471,3.17863805e-05,3.18490318e-05,0.000167582598
2.23201098e-07,0.000151591812,-1.95627417e-05,1.90401818e-06,-0.000641646679,-0.000150688254,2.56091493e-05,2.56658671e-05,0.000152860733
2.24112028e-07,0.000139771961,-1.55245507e-05,1.89701586e-06,-0.000528833363,-0.000139039342,2.11015204e-05,2.11533345e-05,0.000140644272
2.25022703e-07,0.000127814434,-1.25567831e-05,1.72373416e-06,-0.000442624558,-0.000127210058,1.76579531e-05,1.77049823e-05,0.000128441323
2.25933192e-07,0.000116322633,-1.03845177e-05,1.52842506e-06,-0.000376760319,-0.000115814318,1.50278759e-05,1.50704128e-05,0.000116795245
2.2684354e-07,0.000114933711,-1.83315151e-05,1.4373361e-06,-0.000573898316,-0.000114108712,2.29129744e-05,2.29559327e-05,0.000116395311
2.27706892e-07,0.00012841502,-2.01081511e-05,1.57512193e-06,-0.000631877861,-0.00012750819,2.52272979e-05,2.52751145e-05,0.00012998937
2.2861559e-07,0.000141357072,-2.17893703e-05,1.71778174e-06,-0.000686928863,-0.000140372659,2.74247163e-05,2.74771545e-05,0.00014303688
2.29524304e-07,0.000145142985,-3.00565716e-05,2.8327301e-07,-0.000897284772,-0.000143824944,3.58367009e-05,3.58913909e-05,0.000148222684
2.30432406e-07,0.000165310004,-3.23959248e-05,9.83594191e-07,-0.000976062962,-0.000163882283,3.89806485e-05,3.90425185e-05,0.000168457297
2.31340181e-07,0.000176298287,-3.08971103e-05,1.47233857e-06,-0.000949694018,-0.000174921712,3.7922447e-05,3.79877607e-05,0.000178991299
2.32204144e-07,0.000177789392,-2.65507551e-05,1.95007829e-06,-0.00084260694,-0.000176585433,3.36391968e-05,3.37042776e-05,0.000179771559
2.33113951e-07,0.00015891045,-1.97422742e-05,2.13592648e-06,-0.000653467025,-0.000157993859,2.60812056e-05,2.6138681e-05,0.000160146342
2.34023759e-07,0.000148913285,-1.59044121e-05,2.13517956e-06,-0.000547499745,-0.000148158163,2.18466333e-05,2.18999898e-05,0.000149775417
2.34933623e-07,0.000135088674,-1.26464465e-05,1.95925759e-06,-0.000452161505,-0.000134474895,1.80384368e-05,1.80864602e-05,0.000135693482
2.35843444e-07,0.000122111625,-1.0239376e-05,1.74083812e-06,-0.000378936733,-0.000121604483,1.51143482e-05,1.51574693e-05,0.000122552537
2.36707677e-07,0.000116449482,-1.84795899e-05,1.5683521e-06,-0.000579092244,-0.000115617349,2.31215455e-05,2.31636898e-05,0.000117917077
2.37615311e-07,0.000131126726,-2.03951895e-05,1.72932334e-06,-0.000641745108,-0.000130206249,2.5622546e-05,2.56698043e-05,0.000132714628
2.38522006e-07,0.000145422455,-2.2372973e-05,1.89499156e-06,-0.000705566199,-0.000144411452,2.81704242e-05,2.8222648e-05,0.000147145612
2.39428942e-07,0.000148483276,-2.23031766e-05,1.98580665e-06,-0.000706904335,-0.000147472616,2.82230838e-05,2.82761734e-05,0.000150162107
2.40335993e-07,0.000169076462,-3.37302772e-05,1.00620309e-06,-0.00101314788,-0.000167592368,4.04645517e-05,4.05259151e-05,0.000172411119
2.41242105e-07,0.000180976858,-3.22746237e-05,1.57162344e-06,-0.00098877342,-0.000179541455,3.94859515e-05,3.95509368e-05,0.000183838909
2.42104477e-07,0.000182052216,-2.80351669e-05,2.1016408e-06,-0.000883937289,-0.000180785486,3.52928887e-05,3.53574916e-05,0.000184210197
2.4301346e-07,0.000167449864,-2.13194271e-05,2.31688659e-06,-0.000701430894,-0.000166463372,2.79985824e-05,2.80572358e-05,0.000168817483
2.43923182e-07,0.000156018723,-1.68518764e-05,2.30961177e-06,-0.000578289153,-0.000155220029,2.30774815e-05,2.31315661e-05,0.000156943181
2.44832989e-07,0.000142205565,-1.33177164e-05,2.15679052e-06,-0.000476066052,-0.000141559249,1.89937695e-05,1.90426421e-05,0.000142844097
2.4574274e-07,0.000129143969,-1.0710517e-05,1.94795439e-06,-0.00039775981,-0.000128612362,1.58663311e-05,1.59103924e-05,0.000129601985
2.46606731e-07,0.00011942807,-1.91608269e-05,1.6965131e-06,-0.000599079765,-0.000118566312,2.39213493e-05,2.39631906e-05,0.000120967266
2.47514407e-07,0.000135179624,-2.12829018e-05,1.84206294e-06,-0.000667969522,-0.000134220405,2.66716209e-05,2.67187809e-05,0.000136857173
2.4842052e-07,0.000148764753,-2.31187751e-05,1.98605971e-06,-0.000727524632,-0.000147721253,2.90492859e-05,2.91009853e-05,0.000150563521
2.49327286e-07,0.000155869784,-2.36947762e-05,2.17404681e-06,-0.00074907206,-0.000154797567,2.99089518e-05,2.99628824e-05,0.000157675485
2.50233938e-07,0.00017243615,-3.49840811e-05,1.06155687e-06,-0.00104780844,-0.000170899229,4.18517044e-05,4.19123378e-05,0.000175952376
2.51139852e-07,0.000184969831,-3.40105471e-05,1.47681624e-06,-0.00103611348,-0.000183461816,4.13801627e-05,4.14445391e-05,0.000188076412
2.52001968e-07,0.000188005302,-3.00317952e-05,2.01377793e-06,-0.000939765538,-0.000186653967,3.75259798e-05,3.75906215e-05,0.000190399469
2.5291078e-07,0.000176005051,-2.29536035e-05,2.5093666e-06,-0.000750830281,-0.000174946366,2.99735679e-05,3.00332112e-05,0.000177513219
2.5382073e-07,0.00016254709,-1.75359564e-05,2.47821708e-06,-0.000601912616,-0.000161715819,2.40220795e-05,2.40765046e-05,0.000163509045
2.54732299e-07,0.000150212742,-1.37719317e-05,2.30358182e-06,-0.000495440792,-0.000149541857,1.97678231e-05,1.98176317e-05,0.000150860334
2.55644579e-07,0.000136822142,-1.10088977e-05,2.13873523e-06,-0.000412913389,-0.00013627246,1.64715181e-05,1.65165355e-05,0.000137280984
2.56511214e-07,0.000123164165,-8.86335965e-06,1.82774465e-06,-0.000345544511,-0.000122711207,1.37815229e-05,1.38217804e-05,0.0001234962
2.57422556e-07,0.000139640193,-2.18563127e-05,2.1003566e-06,-0.000686749932,-0.000138654476,2.74229484e-05,2.74699973e-05,0.00014135591
2.58334182e-07,0.000154419889,-2.38765388e-05,2.11722909e-06,-0.000752110325,-0.000153341563,3.00325886e-05,3.0084413e-05,0.000156269236
2.59200561e-07,0.000159544186,-2.41254456e-05,2.25569738e-06,-0.000763488002,-0.000158451807,3.04862136e-05,3.05395201e-05,0.000161373705
2.60112671e-07,0.000179763811,-3.69428089e-05,1.17393063e-06,-0.00110407616,-0.0001781427,4.41018937e-05,4.41630464e-05,0.000183524322
2.6102461e-07,0.000188568854,-3.58675825e-05,1.51530662e-06,-0.00108607998,-0.000186983699,4.33796352e-05,4.34431992e-05,0.000191955704
2.61935725e-07,0.000195077999,-3.19011742e-05,2.23702796e-06,-0.000993538881,-0.00019364625,3.9676696e-05,3.97415552e-05,0.000197681853
2.62800768e-07,0.000183766722,-2.45660322e-05,2.7013898e-06,-0.000798881927,-0.000182637349,3.18950908e-05,3.19552771e-05,0.000185421131
2.63711286e-07,0.000168557686,-1.83455249e-05,2.74960075e-06,-0.000628145644,-0.000167689233,2.50713601e-05,2.51258258e-05,0.000169575388
2.64621889e-07,0.000156663969,-1.44084315e-05,2.61016589e-06,-0.000517797424,-0.000155962471,2.06617941e-05,2.07118969e-05,0.000157346799
2.65532009e-07,0.000143467681,-1.15184457e-05,2.29092689e-06,-0.000432297849,-0.000142892308,1.72464092e-05,1.7291914e-05,0.000143947555
2.66442129e-07,0.000129895314,-9.15790861e-06,1.94798781e-06,-0.0003596475,-0.000129425193,1.43450104e-05,1.43859e-05,0.00013023231
2.67308849e-07,0.000142904493,-2.22823746e-05,2.12895725e-06,-0.00070064154,-0.000141899128,2.79792066e-05,2.80256616e-05,0.000144646918
2.68221754e-07,0.000158212773,-2.41269845e-05,2.33517198e-06,-0.000762142416,-0.000157121398,3.0434509e-05,3.04856966e-05,0.000160058883
2.69134404e-07,0.000168913888,-2.56549556e-05,2.5026327e-06,-0.000811091042,-0.00016775285,3.23891883e-05,3.24436417e-05,0.00017086937
2.70001095e-07,0.000187972808,-3.94923154e-05,1.25918075e-06,-0.00117598672,-0.000186243178,4.69776332e-05,4.70394688e-05,0.000192080725
2.70912693e-07,0.000196887704,-3.72927097e-05,1.77918287e-06,-0.00113000802,-0.000195238904,4.51362878e-05,4.52003209e-05,0.000200396307
2.71823723e-07,0.000203796066,-3.319807e-05,2.40461873e-06,-0.00103466318,-0.000202305482,4.13211841e-05,4.1386527e-05,0.000206496321
2.72734155e-07,0.000191026586,-2.53880153e-05,2.89429727e-06,-0.000826675387,-0.000189858535,3.30067335e-05,3.30670155e-05,0.000192728007
2.73644531e-07,0.000175624868,-1.90827541e-05,2.91757078e-06,-0.000653631869,-0.00017472128,2.60906114e-05,2.61452748e-05,0.000176682647
2.74509233e-07,0.000161435062,-1.46541024e-05,2.76545757e-06,-0.000528693956,-0.000160719924,2.10980613e-05,2.11477582e-05,0.000162122391
2.75419495e-07,0.000147301296,-1.12986545e-05,2.60697698e-06,-0.000430625165,-0.000146731645,1.71800975e-05,1.72250066e-05,0.000147756989
2.76329843e-07,0.000133804162,-8.8218103e-06,2.18303944e-06,-0.000355148746,-0.000133344355,1.41654931e-05,1.42059498e-05,0.00013411243
2.77239394e-07,0.000145964412,-2.29146608e-05,2.22760991e-06,-0.000719477364,-0.000144931314,2.87333512e-05,2.87790946e-05,0.000147768919
2.78101311e-07,0.00016105175,-2.48163069e-05,2.42596002e-06,-0.000782176328,-0.000159930538,3.12368088e-05,3.12870531e-05,0.000162970551
2.790091e-07,0.00016909941,-2.56846015e-05,2.60702836e-06,-0.000811968814,-0.000167937039,3.24262294e-05,3.24787525e-05,0.000171058779
2.79916833e-07,0.000194632899,-4.1221545e-05,1.397593e-06,-0.00122583937,-0.000192828792,4.89718122e-05,4.90335748e-05,0.000198955107
2.80824139e-07,0.000201810588,-3.86971478e-05,2.05947708e-06,-0.00116999447,-0.000200101688,4.67364653e-05,4.67997789e-05,0.000205497504
2.81731928e-07,0.000209344202,-3.51829367e-05,2.62938761e-06,-0.00108977803,-0.000207769806,4.35263293e-05,4.35911212e-05,0.000212296367
2.8264148e-07,0.000202476163,-2.77875533e-05,3.07062123e-06,-0.000898095779,-0.000201202998,3.58622132e-05,3.59238312e-05,0.000204397098
2.8350567e-07,0.000183505283,-2.03239451e-05,3.10997484e-06,-0.000692523725,-0.000182545757,2.76459422e-05,2.7700949e-05,0.000184653523
2.84416643e-07,0.000168905375,-1.53631736e-05,2.99882436e-06,-0.000553882448,-0.000168155906,2.21052982e-05,2.21552979e-05,0.000169629142
2.8532736e-07,0.000153711691,-1.18405706e-05,2.68502845e-06,-0.000450574444,-0.000153115242,1.79779276e-05,1.80229777e-05,0.000154190442
2.86238532e-07,0.000139486554,-9.20212369e-06,2.35877928e-06,-0.000370331487,-0.000139006993,1.47727374e-05,1.48132595e-05,0.000139809662
2.87105735e-07,0.000146465172,-2.30690475e-05,2.30267892e-06,-0.000723795732,-0.0001454255,2.89076395e-05,2.89518293e-05,0.000148288671
2.88020516e-07,0.000164087105,-2.54082261e-05,2.57397733e-06,-0.000799972622,-0.000162939795,3.19496363e-05,3.19989049e-05,0.000166062583
2.88933563e-07,0.000179309573,-2.75339517e-05,2.79135998e-06,-0.000868400093,-0.00017806508,3.46823978e-05,3.47360037e-05,0.000181432723
2.89800425e-07,0.000199871356,-4.3091055e-05,1.56541932e-06,-0.001277762,-0.000197988298,5.10493092e-05,5.111048e-05,0.000204469676
2.90711966e-07,0.000208336365,-4.05475985e-05,2.2260117e-06,-0.00122273434,-0.000206548247,4.88463972e-05,4.89093736e-05,0.000212257165
2.91623138e-07,0.000216896937,-3.68667643e-05,2.91493825e-06,-0.00113938679,-0.000215249165,4.55108389e-05,4.55754716e-05,0.000220027126
2.92532519e-07,0.000212042229,-2.94544552e-05,3.3801964e-06,-0.000949309906,-0.000210694753,3.79103223e-05,3.79723962e-05,0.000214104875
2.93442071e-07,0.000191520769,-2.08125712e-05,3.36235621e-06,-0.000712744892,-0.000190535292,2.84547113e-05,2.85097957e-05,0.000192677641
2.94305892e-07,0.000178026821,-1.56350616e-05,3.38572318e-06,-0.000569806318,-0.000177259183,2.27417292e-05,2.27922527e-05,0.000178744139
2.95215671e-07,0.000161677686,-1.16749388e-05,3.00983857e-06,-0.000454408786,-0.000161081488,1.81309832e-05,1.81763514e-05,0.00016212661
2.96124966e-07,0.000146177161,-8.97861355e-06,2.62743174e-06,-0.000371440197,-0.000145701186,1.4816959e-05,1.48576079e-05,0.000146476214
2.97033893e-07,0.000150944295,-2.36819214e-05,2.46143372e-06,-0.000743572076,-0.000149876532,2.96991403e-05,2.97428831e-05,0.000152810577
2.979383e-07,0.000166735583,-2.56614294e-05,2.76228729e-06,-0.000808915473,-0.000165576029,3.23085479e-05,3.23566189e-05,0.000168721349
2.98843247e-07,0.000179458613,-2.77728814e-05,2.88817319e-06,-0.000874466379,-0.000178204446,3.49270965e-05,3.49786552e-05,0.000181617919
2.99703203e-07,0.00019903839,-4.36879927e-05,1.49704454e-06,-0.00129177829,-0.000197132127,5.16124597e-05,5.16711315e-05,0.000203782145
3.00607667e-07,0.00021184377,-4.24260652e-05,2.45960723e-06,-0.00127313286,-0.000209977727,5.08636202e-05,5.09253144e-05,0.00021606435
3.01512074e-07,0.000214471977,-3.8680846e-05,2.7948256e-06,-0.00118220446,-0.000212753601,4.7226497e-05,4.72881785e-05,0.000217950103
3.02419039e-07,0.000222971386,-3.40568477e-05,3.34576248e-06,-0.00107522856,-0.000221431122,4.29460831e-05,4.30091424e-05,0.000225582141
3.03327226e-07,0.000202560317,-2.39830588e-05,3.53532346e-06,-0.000803006522,-0.000201439224,3.20641271e-05,3.21202609e-05,0.000204005803
3.04236693e-07,0.000185024968,-1.70704589e-05,3.44970158e-06,-0.000612656295,-0.000184194332,2.44558296e-05,2.45062518e-05,0.000185842783
3.05101054e-07,0.000172011394,-1.31646639e-05,3.2430612e-06,-0.00050197728,-0.000171347357,2.00327547e-05,2.00790912e-05,0.000172544909
3.06010548e-07,0.000155132031,-9.92599871e-06,2.8115619e-06,-0.000404076098,-0.000154611008,1.61216856e-05,1.61630439e-05,0.000155474684
3.06920128e-07,0.000154086403,-2.45773463e-05,2.59872991e-06,-0.000769059756,-0.000152980319,3.07194997e-05,3.07623902e-05,0.00015605582
3.07825189e-07,0.000171397449,-2.68019867e-05,2.84605221e-06,-0.000842051755,-0.000170188556,3.36346178e-05,3.36820702e-05,0.000173503694
3.08730307e-07,0.00019144539,-3.05308895e-05,3.06244283e-06,-0.000955377414,-0.000190071344,3.81622417e-05,3.82150966e-05,0.000193888759
3.09635624e-07,0.000204691081,-4.50352018e-05,1.20579023e-06,-0.00133106415,-0.000202726423,5.31846385e-05,5.32425661e-05,0.000209590224
3.10540372e-07,0.000219094858,-4.36678565e-05,2.53007875e-06,-0.00131138915,-0.000217173357,5.23943844e-05,5.24555659e-05,0.000223418531
3.11445206e-07,0.000223864059,-3.89413144e-05,3.28505052e-06,-0.00119809713,-0.000222127754,4.78623402e-05,4.79238853e-05,0.000227249498
3.12307094e-07,0.000229502373,-3.3358745e-05,3.82231201e-06,-0.00106429204,-0.000227984802,4.25097086e-05,4.25716816e-05,0.000231945587
