time_s,ALLIE_mJ,ALLKE_mJ,ALLAE_mJ,ALLSE_mJ,ALLPD_mJ,ALLDMD_mJ,ALLWK_mJ,ALLVD_mJ,ETOTAL_mJ
3.49210296e-07,9.94964289e-09,0.00873763207,5.74206194e-09,3.3491232e-09,8.58457971e-10,0,2.16866354e-07,9.19567866e-10,0.00873762928
3.50113311e-07,1.04825064e-08,0.00873763114,5.89088689e-09,3.71800923e-09,8.73610073e-10,0,2.18352554e-07,9.29166466e-10,0.00873762928
3.51015927e-07,1.10650999e-08,0.00873763114,6.05934769e-09,4.10766221e-09,8.98090047e-10,0,2.20009355e-07,9.38632949e-10,0.00873762928
3.51919795e-07,1.12578471e-08,0.00873763114,6.09486639e-09,4.23725499e-09,9.25725774e-10,0,2.21490794e-07,9.47936285e-10,0.00873762928
3.52826049e-07,1.11132534e-08,0.00873763207,6.02978156e-09,4.1388577e-09,9.4461361e-10,0,2.22743282e-07,9.57089408e-10,0.00873762928
3.53733924e-07,1.08825704e-08,0.00873763207,5.9232006e-09,3.9993e-09,9.6006969e-10,0,2.23734276e-07,9.66606239e-10,0.00873762928
3.54643817e-07,1.07799023e-08,0.00873763207,5.85332272e-09,3.95751742e-09,9.69062275e-10,0,2.24488616e-07,9.75982295e-10,0.00873762928
3.5550886e-07,1.0822566e-08,0.00873763207,5.86778093e-09,3.98192945e-09,9.72855907e-10,0,2.25039173e-07,9.84429649e-10,0.00873762928
3.5642006e-07,1.0817816e-08,0.00873763207,5.96573102e-09,3.87595733e-09,9.76128067e-10,0,2.25487497e-07,9.92810723e-10,0.00873762928
3.57332794e-07,1.0771072e-08,0.00873763207,6.10524831e-09,3.63802211e-09,1.02780184e-09,0,2.26341442e-07,1.00209652e-09,0.00873762928
3.58200367e-07,1.05805729e-08,0.00873763207,6.14795237e-09,3.39022499e-09,1.04239595e-09,0,2.27331626e-07,1.0125113e-09,0.00873762928
3.59113699e-07,1.08673497e-08,0.00873763207,6.28134078e-09,3.53144203e-09,1.05456699e-09,0,2.28641866e-07,1.02376818e-09,0.00873762928
3.60026689e-07,1.13537233e-08,0.00873763207,6.3988157e-09,3.88635168e-09,1.06855602e-09,0,2.30138284e-07,1.03396347e-09,0.00873762928
3.60938117e-07,1.1911558e-08,0.00873763114,6.52495613e-09,4.29614744e-09,1.0904545e-09,0,2.31859602e-07,1.0441118e-09,0.00873762928
3.61803245e-07,1.22271029e-08,0.00873763207,6.57870558e-09,4.52275639e-09,1.1256408e-09,0,2.33349255e-07,1.05360276e-09,0.00873762928
3.62713138e-07,1.2174862e-08,0.00873763207,6.53017995e-09,4.49883242e-09,1.14584986e-09,0,2.34633958e-07,1.06341191e-09,0.00873762928
3.63622775e-07,1.1973559e-08,0.00873763207,6.44284892e-09,4.37169634e-09,1.15901422e-09,0,2.35649978e-07,1.07360654e-09,0.00873762928
3.64532013e-07,1.17608705e-08,0.00873763207,6.3426886e-09,4.24553281e-09,1.17264931e-09,0,2.36424341e-07,1.08391762e-09,0.00873762928
3.6544094e-07,1.16414718e-08,0.00873763207,6.31783204e-09,4.14382262e-09,1.17981702e-09,0,2.37012401e-07,1.09367548e-09,0.00873762928
3.66303652e-07,1.15728378e-08,0.00873763207,6.39032605e-09,3.99828481e-09,1.18422638e-09,0,2.37437632e-07,1.10255616e-09,0.00873762928
3.67214511e-07,1.16462315e-08,0.00873763207,6.56299948e-09,3.84639121e-09,1.23684119e-09,0,2.38216543e-07,1.11264342e-09,0.00873762928
3.68125797e-07,1.16629062e-08,0.00873763207,6.67714417e-09,3.72431574e-09,1.2614465e-09,0,2.39250738e-07,1.12388843e-09,0.00873762928
3.69037934e-07,1.19267867e-08,0.00873763207,6.78912881e-09,3.86338428e-09,1.27427369e-09,0,2.40583063e-07,1.13622833e-09,0.00873762928
3.6990312e-07,1.22855122e-08,0.00873763207,6.90716151e-09,4.07648093e-09,1.30186995e-09,0,2.4202069e-07,1.14653875e-09,0.00873762928
3.70815513e-07,1.26901689e-08,0.00873763207,7.01448455e-09,4.3384687e-09,1.33721567e-09,0,2.43816288e-07,1.15777044e-09,0.00873762928
3.71726344e-07,1.30389139e-08,0.00873763207,7.05704739e-09,4.60246197e-09,1.37940437e-09,0,2.45449542e-07,1.16869747e-09,0.00873762928
3.72636094e-07,1.32620483e-08,0.00873763207,7.02507208e-09,4.84152629e-09,1.39544942e-09,0,2.46837743e-07,1.17933407e-09,0.00873762928
3.73500285e-07,1.33164146e-08,0.00873763207,6.99659797e-09,4.90876229e-09,1.41105427e-09,0,2.4791899e-07,1.18917642e-09,0.00873762928
3.74409012e-07,1.30919213e-08,0.00873763207,6.9526096e-09,4.71201833e-09,1.42729373e-09,0,2.48788552e-07,1.1998651e-09,0.00873762928
3.75318308e-07,1.27270905e-08,0.00873763207,6.93535185e-09,4.35389325e-09,1.4378454e-09,0,2.49427387e-07,1.21047383e-09,0.00873762928
3.76227092e-07,1.25011557e-08,0.00873763207,6.99172809e-09,4.06489775e-09,1.44452961e-09,0,2.49914791e-07,1.22096644e-09,0.00873762928
3.77137866e-07,1.26594326e-08,0.00873763207,7.14202608e-09,4.01277411e-09,1.50463253e-09,0,2.50673651e-07,1.23152755e-09,0.00873762928
3.78005609e-07,1.29847244e-08,0.00873763207,7.31872918e-09,4.11441103e-09,1.55158442e-09,0,2.51698793e-07,1.2420226e-09,0.00873762928
3.78918628e-07,1.32606903e-08,0.00873763207,7.41774331e-09,4.28134506e-09,1.56160218e-09,0,2.53069118e-07,1.25551436e-09,0.00873762928
3.7983213e-07,1.35190374e-08,0.00873763207,7.54930607e-09,4.36865477e-09,1.6010766e-09,0,2.54577117e-07,1.26761757e-09,0.00873762928
3.80745064e-07,1.37509835e-08,0.00873763207,7.6233464e-09,4.48919657e-09,1.63844027e-09,0,2.56427739e-07,1.28058664e-09,0.00873762928
3.81610107e-07,1.40928957e-08,0.00873763207,7.6338118e-09,4.77668971e-09,1.682394e-09,0,2.58060112e-07,1.29266553e-09,0.00873762928
3.82519801e-07,1.44268757e-08,0.00873763207,7.5754647e-09,5.13868281e-09,1.7127284e-09,0,2.59473325e-07,1.3041892e-09,0.00873762928
3.83429693e-07,1.45201078e-08,0.00873763207,7.51503482e-09,5.26674659e-09,1.73832559e-09,0,2.60600586e-07,1.31530153e-09,0.00873762928
3.8433862e-07,1.43282923e-08,0.00873763207,7.50657136e-09,5.06836573e-09,1.75335491e-09,0,2.61475662e-07,1.32704303e-09,0.00873762928
3.85202213e-07,1.39988092e-08,0.00873763207,7.52877671e-09,4.70204853e-09,1.76798409e-09,0,2.62093437e-07,1.33860456e-09,0.00873762928
3.86110912e-07,1.37697729e-08,0.008737633,7.64427632e-09,4.3501176e-09,1.7753794e-09,0,2.62575554e-07,1.35053946e-09,0.00873762928
3.8702521e-07,1.3743092e-08,0.00873763207,7.74632536e-09,4.18174162e-09,1.81502491e-09,0,2.63221551e-07,1.36222222e-09,0.00873762928
3.87909694e-07,1.35571687e-08,0.00873763207,7.68874475e-09,4.02885414e-09,1.83957016e-09,0,2.6418158e-07,1.37997525e-09,0.00873762928
3.88835133e-07,1.40038203e-08,0.00873763207,7.89201238e-09,4.25111146e-09,1.86069671e-09,0,2.65571913e-07,1.39504508e-09,0.00873762928
3.8970947e-07,1.43535077e-08,0.00873763207,8.04519651e-09,4.43092496e-09,1.87738558e-09,0,2.66968101e-07,1.40915479e-09,0.00873762928
3.9062823e-07,1.47352841e-08,0.00873763207,8.1776319e-09,4.65376893e-09,1.90388305e-09,0,2.68811249e-07,1.42464684e-09,0.00873762928
3.91538464e-07,1.50881636e-08,0.00873763207,8.2301348e-09,4.88602314e-09,1.97200611e-09,0,2.70511379e-07,1.43915124e-09,0.00873762928
3.92444576e-07,1.52532262e-08,0.00873763207,8.19606605e-09,5.03924014e-09,2.01792028e-09,0,2.7187761e-07,1.45218404e-09,0.00873762928
3.93307118e-07,1.49218966e-08,0.008737633,8.00314659e-09,4.89436802e-09,2.02438155e-09,0,2.72871318e-07,1.46395851e-09,0.00873762928
3.94216613e-07,1.45827821e-08,0.008737633,7.85987631e-09,4.69466821e-09,2.02823713e-09,0,2.73729682e-07,1.47727719e-09,0.00873762928
3.95125909e-07,1.45364494e-08,0.008737633,7.89953702e-09,4.59635707e-09,2.04055572e-09,0,2.74429794e-07,1.49096557e-09,0.00873762928
3.96032988e-07,1.46179877e-08,0.00873763207,8.08397438e-09,4.48130244e-09,2.05271067e-09,0,2.74951134e-07,1.50406942e-09,0.00873762928
3.96942596e-07,1.44562966e-08,0.00873763207,8.22099189e-09,4.16168788e-09,2.07361683e-09,0,2.75558961e-07,1.51668145e-09,0.00873762928
3.97802069e-07,1.45443089e-08,0.00873763207,8.39370795e-09,4.02005362e-09,2.13054707e-09,0,2.76594761e-07,1.53020085e-09,0.00873762928
3.98703548e-07,1.48475747e-08,0.00873763207,8.5328109e-09,4.16720436e-09,2.14755969e-09,0,2.77961391e-07,1.54419644e-09,0.00873762928
3.99605256e-07,1.55218913e-08,0.00873763207,8.68376571e-09,4.66893191e-09,2.16919482e-09,0,2.79466235e-07,1.55800117e-09,0.00873762928
4.00507901e-07,1.61575553e-08,0.00873763207,8.84356322e-09,5.11548803e-09,2.19850471e-09,0,2.81241853e-07,1.57213753e-09,0.00873762928
4.01410773e-07,1.65767471e-08,0.00873763207,8.94138008e-09,5.37010125e-09,2.26526709e-09,0,2.8297336e-07,1.58567592e-09,0.00873762928
4.0231626e-07,1.65284959e-08,0.008737633,8.92977603e-09,5.27708277e-09,2.32163577e-09,0,2.84380576e-07,1.59888291e-09,0.00873762928
4.03223396e-07,1.5973681e-08,0.008737633,8.70607142e-09,4.93760233e-09,2.33000641e-09,0,2.85431298e-07,1.61196301e-09,0.00873762928
4.04132464e-07,1.56093858e-08,0.008737633,8.50807247e-09,4.76743622e-09,2.33387731e-09,0,2.86284262e-07,1.62621294e-09,0.00873762928
4.05042528e-07,1.57249413e-08,0.008737633,8.49814175e-09,4.8806581e-09,2.34614128e-09,0,2.86993412e-07,1.64031877e-09,0.00873762928
4.05907286e-07,1.59677018e-08,0.00873763207,8.6816927e-09,4.92228258e-09,2.36372699e-09,0,2.87515462e-07,1.6529409e-09,0.00873762928
4.06818202e-07,1.58419002e-08,0.00873763207,8.90496388e-09,4.55178029e-09,2.38515541e-09,0,2.88066076e-07,1.66569514e-09,0.00873762928
4.07731363e-07,1.59695386e-08,0.008737633,9.18598708e-09,4.30963798e-09,2.47391374e-09,0,2.89160056e-07,1.67991521e-09,0.00873762928
4.08644041e-07,1.60434617e-08,0.008737633,9.24873689e-09,4.30969127e-09,2.48503285e-09,0,2.9051219e-07,1.69654601e-09,0.00873762928
4.09512467e-07,1.66858154e-08,0.008737633,9.33920408e-09,4.8161608e-09,2.5304514e-09,0,2.92016693e-07,1.71129311e-09,0.00873762928
4.10424093e-07,1.74667871e-08,0.00873763207,9.4998871e-09,5.39382805e-09,2.57307176e-09,0,2.93830396e-07,1.726431e-09,0.00873762928
4.11336202e-07,1.79261885e-08,0.00873763207,9.59031965e-09,5.69911096e-09,2.63675659e-09,0,2.95626393e-07,1.74094972e-09,0.00873762928
4.12200166e-07,1.80266895e-08,0.008737633,9.62724389e-09,5.71965719e-09,2.67978817e-09,0,2.97066435e-07,1.754766e-09,0.00873762928
4.13108296e-07,1.76084356e-08,0.008737633,9.48337053e-09,5.43000622e-09,2.69505773e-09,0,2.98209528e-07,1.76906967e-09,0.00873762928
4.14018217e-07,1.70100503e-08,0.008737633,9.23440791e-09,5.0753628e-09,2.70028e-09,0,2.99076362e-07,1.78448922e-09,0.00873762928
4.14927626e-07,1.6797058e-08,0.008737633,9.12431286e-09,4.96620434e-09,2.70654121e-09,0,2.99774683e-07,1.79921766e-09,0.00873762928
4.15836752e-07,1.68709207e-08,0.008737633,9.23285093e-09,4.91449947e-09,2.72357026e-09,0,3.00318277e-07,1.81292359e-09,0.00873762928
4.16700431e-07,1.70137042e-08,0.008737633,9.51278611e-09,4.75952433e-09,2.74139422e-09,0,3.00777828e-07,1.8257964e-09,0.00873762928
4.17613961e-07,1.73577703e-08,0.00873763207,9.81909842e-09,4.69210093e-09,2.84657142e-09,0,3.01893834e-07,1.84311022e-09,0.00873762928
4.18527605e-07,1.75022414e-08,0.008737633,9.96494887e-09,4.67110617e-09,2.86618662e-09,0,3.03244803e-07,1.8615578e-09,0.00873762928
4.19441136e-07,1.78210691e-08,0.008737633,1.00050812e-08,4.9274278e-09,2.88856028e-09,0,3.04828433e-07,1.87901539e-09,0.00873762928
4.20308623e-07,1.83936759e-08,0.008737633,1.01371844e-08,5.32226796e-09,2.93422331e-09,0,3.06554455e-07,1.89468907e-09,0.00873762928
4.21218942e-07,1.89773282e-08,0.008737633,1.02344071e-08,5.71688075e-09,3.02604075e-09,0,3.08367959e-07,1.91068628e-09,0.00873762928
4.2212568e-07,1.94659755e-08,0.008737633,1.02973967e-08,6.07887074e-09,3.08970849e-09,0,3.09895682e-07,1.92663974e-09,0.00873762928
4.23035033e-07,1.93862544e-08,0.008737633,1.02097992e-08,6.07152106e-09,3.10493409e-09,0,3.1105813e-07,1.94228322e-09,0.00873762928
4.239443e-07,1.8746837e-08,0.008737633,1.00171782e-08,5.62161429e-09,3.10804493e-09,0,3.11960036e-07,1.9585813e-09,0.00873762928
4.24807922e-07,1.82015825e-08,0.008737633,9.94157023e-09,5.14781728e-09,3.11219495e-09,0,3.12655118e-07,1.97347472e-09,0.00873762928
4.25716564e-07,1.79282829e-08,0.008737633,9.95070071e-09,4.85277463e-09,3.12480819e-09,0,3.13230288e-07,1.98879824e-09,0.00873762928
4.2662478e-07,1.81818525e-08,0.008737633,1.01969464e-08,4.84016027e-09,3.1447458e-09,0,3.13735768e-07,2.00513206e-09,0.00873762928
4.27532314e-07,1.89268086e-08,0.008737633,1.05971738e-08,5.0667972e-09,3.26283756e-09,0,3.1483296e-07,2.02213712e-09,0.00873762928
4.28443826e-07,1.92009573e-08,0.00873763207,1.07634541e-08,5.13841147e-09,3.29909211e-09,0,3.16194956e-07,2.04050732e-09,0.00873762928
4.293085e-07,1.94321732e-08,0.008737633,1.08426308e-08,5.25613242e-09,3.33340977e-09,0,3.17756445e-07,2.05723127e-09,0.00873762928
4.30210605e-07,1.97062775e-08,0.008737633,1.08907816e-08,5.42304113e-09,3.39245432e-09,0,3.19536042e-07,2.07430029e-09,0.00873762928
4.31110379e-07,2.01462953e-08,0.008737633,1.09177929e-08,5.77064219e-09,3.45786089e-09,0,3.2139917e-07,2.0909654e-09,0.00873762928
4.32013707e-07,2.08223359e-08,0.008737633,1.09836158e-08,6.31427044e-09,3.52444962e-09,0,3.23072811e-07,2.10753615e-09,0.00873762928
4.32923031e-07,2.11478852e-08,0.008737633,1.10214016e-08,6.56750831e-09,3.55897445e-09,0,3.24370518e-07,2.12373785e-09,0.00873762928
4.3383028e-07,2.07102335e-08,0.008737633,1.0913209e-08,6.23117691e-09,3.5658474e-09,0,3.25361299e-07,2.13994622e-09,0.00873762928
4.34740002e-07,2.00466843e-08,0.008737633,1.08391092e-08,5.63756242e-09,3.57001251e-09,0,3.26151365e-07,2.15595453e-09,0.00873762928
4.3560388e-07,1.9762167e-08,0.00873763394,1.09071276e-08,5.27498933e-09,3.5800507e-09,0,3.2674842e-07,2.17077245e-09,0.00873762928
4.36512096e-07,1.98981898e-08,0.008737633,1.11302452e-08,5.15519405e-09,3.6127501e-09,0,3.27230907e-07,2.18638752e-09,0.00873762928
4.37424688e-07,2.06055297e-08,0.008737633,1.15168888e-08,5.33301892e-09,3.75562292e-09,0,3.28271824e-07,2.20309859e-09,0.00873762928
4.38338475e-07,2.09802202e-08,0.008737633,1.17186678e-08,5.45693446e-09,3.80461795e-09,0,3.29649623e-07,2.22160068e-09,0.00873762928
4.39206758e-07,2.13371845e-08,0.008737633,1.17889858e-08,5.71684211e-09,3.83135745e-09,0,3.3125508e-07,2.23809171e-09,0.00873762928
4.40118185e-07,2.17723262e-08,0.008737633,1.18827908e-08,5.97344751e-09,3.9160879e-09,0,3.33076429e-07,2.25492647e-09,0.00873762928
4.41017249e-07,2.22885692e-08,0.008737633,1.19848007e-08,6.28262242e-09,4.02114653e-09,0,3.35097525e-07,2.27185604e-09,0.00873762928
4.41918615e-07,2.26679457e-08,0.00873763394,1.19783605e-08,6.57206822e-09,4.11751655e-09,0,3.36864161e-07,2.28884511e-09,0.00873762928
4.42828025e-07,2.27720687e-08,0.00873763394,1.19116272e-08,6.70406575e-09,4.15637569e-09,0,3.38213539e-07,2.30528086e-09,0.00873762928
4.43737832e-07,2.2547793e-08,0.008737633,1.18112053e-08,6.57466837e-09,4.16191837e-09,0,3.39229558e-07,2.32197839e-09,0.00873762928
4.44601625e-07,2.22502603e-08,0.008737633,1.17610899e-08,6.32467767e-09,4.16449364e-09,0,3.39985348e-07,2.33801645e-09,0.00873762928
4.45510949e-07,2.1984274e-08,0.008737633,1.18251169e-08,5.98421046e-09,4.17494661e-09,0,3.40607983e-07,2.3543707e-09,0.00873762928
4.46418483e-07,2.17845759e-08,0.008737633,1.20275176e-08,5.55794077e-09,4.1991175e-09,0,3.41095671e-07,2.37064923e-09,0.00873762928
4.47326272e-07,2.18866596e-08,0.00873763394,1.22956738e-08,5.27893107e-09,4.31205605e-09,0,3.42023753e-07,2.38810083e-09,0.00873762928
4.48228292e-07,2.23823378e-08,0.008737633,1.25537749e-08,5.43435164e-09,4.39421211e-09,0,3.43368782e-07,2.40606357e-09,0.00873762928
4.49129828e-07,2.29918733e-08,0.008737633,1.25910544e-08,5.9715286e-09,4.42929027e-09,0,3.45028866e-07,2.42425302e-09,0.00873762928
4.50031166e-07,2.37831674e-08,0.008737633,1.27354678e-08,6.53840537e-09,4.50929383e-09,0,3.46862038e-07,2.4411948e-09,0.00873762928
4.50934408e-07,2.43041214e-08,0.008737633,1.28921158e-08,6.78607748e-09,4.62592809e-09,0,3.49008388e-07,2.45843723e-09,0.00873762928
4.51838332e-07,2.4430113e-08,0.00873763394,1.29361908e-08,6.73992195e-09,4.75400075e-09,0,3.50879901e-07,2.47617638e-09,0.00873762928
4.52743251e-07,2.44244767e-08,0.00873763394,1.28821664e-08,6.73869094e-09,4.80361839e-09,0,3.52293767e-07,2.4937572e-09,0.00873762928
4.53604258e-07,2.43102729e-08,0.00873763394,1.27398341e-08,6.76309853e-09,4.80734075e-09,0,3.53288755e-07,2.51075183e-09,0.00873762928
4.54511849e-07,2.42596521e-08,0.00873763394,1.26472086e-08,6.80202694e-09,4.81041651e-09,0,3.54112586e-07,2.5288851e-09,0.00873762928
4.55419951e-07,2.40909142e-08,0.008737633,1.26907889e-08,6.5785235e-09,4.82160178e-09,0,3.54762165e-07,2.54714605e-09,0.00873762928
4.5632828e-07,2.38154367e-08,0.00873763394,1.29351045e-08,6.0348504e-09,4.84548224e-09,0,3.55291633e-07,2.56506705e-09,0.00873762928
4.57240589e-07,2.35998812e-08,0.00873763394,1.31652884e-08,5.50938273e-09,4.92521002e-09,0,3.56132603e-07,2.58436916e-09,0.00873762928
4.58102022e-07,2.39748026e-08,0.00873763394,1.33905882e-08,5.55769475e-09,5.02652053e-09,0,3.57419253e-07,2.60342992e-09,0.00873762928
4.59008135e-07,2.44178651e-08,0.00873763394,1.33677354e-08,6.00525674e-09,5.04487208e-09,0,3.59030338e-07,2.62424082e-09,0.00873762928
4.59914361e-07,2.52558188e-08,0.008737633,1.34846045e-08,6.66722544e-09,5.10398879e-09,0,3.60825368e-07,2.64385824e-09,0.00873762928
4.6081999e-07,2.59708877e-08,0.00873763394,1.37131151e-08,7.03006231e-09,5.22771071e-09,0,3.62980643e-07,2.66288813e-09,0.00873762928
4.61726785e-07,2.63095945e-08,0.00873763394,1.38269263e-08,7.13636705e-09,5.34630162e-09,0,3.64982554e-07,2.68168332e-09,0.00873762928
4.62634489e-07,2.65367817e-08,0.00873763394,1.39087497e-08,7.19971638e-09,5.42831646e-09,0,3.6654788e-07,2.70023404e-09,0.00873762928
4.63543785e-07,2.62784763e-08,0.00873763394,1.37471599e-08,7.08983006e-09,5.44148682e-09,0,3.67622818e-07,2.71874878e-09,0.00873762928
4.64407435e-07,2.60785402e-08,0.00873763394,1.36445477e-08,6.98672142e-09,5.44727197e-09,0,3.68439174e-07,2.73679501e-09,0.00873762928
4.65316475e-07,2.59533426e-08,0.00873763394,1.3660979e-08,6.83713397e-09,5.4552296e-09,0,3.69118538e-07,2.75546919e-09,0.00873762928
4.66225089e-07,2.60519197e-08,0.00873763394,1.39354155e-08,6.62091804e-09,5.49558621e-09,0,3.69655282e-07,2.77341372e-09,0.00873762928
4.67133304e-07,2.6105603e-08,0.00873763394,1.42323247e-08,6.29046726e-09,5.5828111e-09,0,3.7044191e-07,2.79220358e-09,0.00873762928
4.68036603e-07,2.61207589e-08,0.00873763394,1.43525725e-08,6.09406303e-09,5.67412339e-09,0,3.71776451e-07,2.81377677e-09,0.00873762928
4.68933592e-07,2.6266699e-08,0.00873763394,1.43401184e-08,6.21078344e-09,5.71579628e-09,0,3.73430993e-07,2.83446733e-09,0.00873762928
4.69830752e-07,2.68493299e-08,0.00873763394,1.43794283e-08,6.68889921e-09,5.78100234e-09,0,3.75269963e-07,2.85466695e-09,0.00873762928
4.70728992e-07,2.78470722e-08,0.00873763394,1.46073251e-08,7.33668193e-09,5.90306559e-09,0,3.77483758e-07,2.87454527e-09,0.00873762928
4.71628653e-07,2.86791533e-08,0.00873763394,1.47819543e-08,7.80583775e-09,6.09136119e-09,0,3.7949917e-07,2.89428925e-09,0.00873762928
4.72530559e-07,2.91199385e-08,0.00873763394,1.49385606e-08,8.01643285e-09,6.164945e-09,0,3.81161641e-07,2.91442603e-09,0.00873762928
4.73434682e-07,2.86825887e-08,0.00873763394,1.48493573e-08,7.65705721e-09,6.17617424e-09,0,3.82400259e-07,2.93457836e-09,0.00873762928
4.74341277e-07,2.80226224e-08,0.00873763487,1.47496975e-08,7.09090919e-09,6.18201579e-09,0,3.83317627e-07,2.95563996e-09,0.00873762928
4.75203478e-07,2.78031713e-08,0.00873763487,1.47484274e-08,6.86553703e-09,6.18920781e-09,0,3.83973088e-07,2.97513414e-09,0.00873762928
4.76111296e-07,2.81966841e-08,0.00873763394,1.50028896e-08,6.96945124e-09,6.22434282e-09,0,3.845077e-07,2.99498915e-09,0.00873762928
4.77018091e-07,2.85877491e-08,0.00873763394,1.52927537e-08,6.98387348e-09,6.31112229e-09,0,3.8523342e-07,3.01469805e-09,0.00873762928
4.77926847e-07,2.90151405e-08,0.00873763394,1.5582966e-08,6.92070445e-09,6.51147047e-09,0,3.86601727e-07,3.03623615e-09,0.00873762928
4.78834295e-07,2.86717565e-08,0.00873763394,1.55210493e-08,6.6201653e-09,6.530541e-09,0,3.88301203e-07,3.05951864e-09,0.00873762928
4.79740663e-07,2.90913071e-08,0.00873763487,1.55332263e-08,6.93458402e-09,6.62349686e-09,0,3.90266536e-07,3.08229708e-09,0.00873762928
4.80600136e-07,3.0138537e-08,0.00873763487,1.57136064e-08,7.62102381e-09,6.80390722e-09,0,3.9235735e-07,3.10350634e-09,0.00873762928
4.81505822e-07,3.1268069e-08,0.00873763394,1.58966742e-08,8.39506598e-09,6.97632974e-09,0,3.94532293e-07,3.12529225e-09,0.00873762928
4.82411451e-07,3.19414077e-08,0.00873763394,1.6105103e-08,8.76315553e-09,7.07315051e-09,0,3.96378567e-07,3.14668047e-09,0.00873762928
4.83318843e-07,3.15570041e-08,0.00873763394,1.61060374e-08,8.3571976e-09,7.09376824e-09,0,3.97703445e-07,3.16770099e-09,0.00873762928
4.84227485e-07,3.07298791e-08,0.00873763487,1.59719225e-08,7.66011521e-09,7.09783965e-09,0,3.98706874e-07,3.19021765e-09,0.00873762928
4.85136354e-07,3.02850225e-08,0.00873763487,1.58993316e-08,7.27959915e-09,7.1060926e-09,0,3.99469371e-07,3.21260396e-09,0.00873762928
4.8604511e-07,3.04893817e-08,0.00873763394,1.60656608e-08,7.29226857e-09,7.13145187e-09,0,4.00095217e-07,3.23434191e-09,0.00873762928
4.86905378e-07,3.08094172e-08,0.00873763394,1.63305369e-08,7.28602734e-09,7.1928512e-09,0,4.00704806e-07,3.25422667e-09,0.00873762928
4.87811178e-07,3.13255448e-08,0.00873763394,1.66396124e-08,7.27502458e-09,7.41090833e-09,0,4.02113727e-07,3.27726335e-09,0.00873762928
4.88713169e-07,3.13033368e-08,0.00873763394,1.67070962e-08,7.12920922e-09,7.46703233e-09,0,4.03753234e-07,3.30230532e-09,0.00873762928
4.89612091e-07,3.1546918e-08,0.00873763487,1.66611525e-08,7.35942018e-09,7.52634488e-09,0,4.05682499e-07,3.32696115e-09,0.00873762928
4.90510899e-07,3.24136877e-08,0.00873763487,1.68526579e-08,7.86568677e-09,7.69534392e-09,0,4.0786e-07,3.35097483e-09,0.00873762928
4.91410788e-07,3.34540324e-08,0.00873763487,1.71032593e-08,8.44623571e-09,7.90453836e-09,0,4.10119497e-07,3.3746983e-09,0.00873762928
4.92309937e-07,3.41528583e-08,0.00873763487,1.72956156e-08,8.81432793e-09,8.04291478e-09,0,4.11960741e-07,3.39752471e-09,0.00873762928
4.93212269e-07,3.41111104e-08,0.00873763487,1.72961219e-08,8.74706707e-09,8.06792233e-09,0,4.13287893e-07,3.41976203e-09,0.00873762928
4.94115568e-07,3.37281207e-08,0.00873763487,1.72139867e-08,8.43842773e-09,8.07570633e-09,0,4.14314684e-07,3.44310802e-09,0.00873762928
4.95020345e-07,3.32899184e-08,0.00873763487,1.715763e-08,8.05222644e-09,8.08006195e-09,0,4.15092302e-07,3.46637141e-09,0.00873762928
4.9592478e-07,3.30215997e-08,0.00873763487,1.72501604e-08,7.67190844e-09,8.09952994e-09,0,4.15709906e-07,3.48929907e-09,0.00873762928
4.96829102e-07,3.29655947e-08,0.00873763487,1.74871087e-08,7.31579242e-09,8.16269541e-09,0,4.16260889e-07,3.51159124e-09,0.00873762928
4.97733197e-07,3.31283054e-08,0.00873763487,1.76236536e-08,7.16258874e-09,8.34206215e-09,0,4.17584971e-07,3.53785534e-09,0.00873762928
4.98635814e-07,3.37245218e-08,0.00873763394,1.78253785e-08,7.47148743e-09,8.42765591e-09,0,4.19369258e-07,3.56285246e-09,0.00873762928
4.99531723e-07,3.43250974e-08,0.00873763487,1.78520434e-08,7.9637541e-09,8.50930082e-09,0,4.21356702e-07,3.58793129e-09,0.00873762928
5.00429167e-07,3.49813263e-08,0.00873763487,1.80207991e-08,8.29989055e-09,8.66063576e-09,0,4.23545657e-07,3.61296859e-09,0.00873762928
5.01328998e-07,3.57518282e-08,0.00873763487,1.82923721e-08,8.55307203e-09,8.90638496e-09,0,4.25941835e-07,3.63860564e-09,0.00873762928
5.02228431e-07,3.64121711e-08,0.00873763487,1.8546233e-08,8.81763196e-09,9.0483061e-09,0,4.27933855e-07,3.66424402e-09,0.00873762928
5.03131901e-07,3.67011097e-08,0.00873763487,1.86198346e-08,9.00467967e-09,9.07659636e-09,0,4.2940232e-07,3.68920827e-09,0.00873762928
5.04036905e-07,3.66912332e-08,0.00873763487,1.85673734e-08,9.04091291e-09,9.08294417e-09,0,4.30507612e-07,3.71425535e-09,0.00873762928
5.04943614e-07,3.63668811e-08,0.00873763487,1.84715692e-08,8.80367068e-09,9.09164122e-09,0,4.31377941e-07,3.73936171e-09,0.00873762928
5.05804678e-07,3.60683643e-08,0.00873763487,1.85918072e-08,8.35557845e-09,9.12097864e-09,0,4.32058556e-07,3.76262932e-09,0.00873762928
5.06710194e-07,3.58111976e-08,0.00873763487,1.88538021e-08,7.77988962e-09,9.17750587e-09,0,4.32636483e-07,3.78634502e-09,0.00873762928
