time_s,ALLIE_mJ,ALLKE_mJ,ALLAE_mJ,ALLSE_mJ,ALLPD_mJ,ALLDMD_mJ,ALLWK_mJ,ALLVD_mJ,ETOTAL_mJ
4.86022991e-08,4.80439555e-09,0.00873763021,1.32029609e-09,3.48409968e-09,0,0,3.03069129e-07,2.41648732e-11,0.00873762928
4.95041839e-08,5.35037969e-09,0.00873762928,1.37264433e-09,3.97773547e-09,0,0,3.15104302e-07,2.60303324e-11,0.00873762928
5.04061255e-08,6.1689005e-09,0.00873762928,1.51731094e-09,4.65158978e-09,0,0,3.28311216e-07,2.77671896e-11,0.00873762928
5.1301658e-08,6.65867761e-09,0.00873762928,1.64064673e-09,5.01803088e-09,0,0,3.41945025e-07,2.90337684e-11,0.00873762928
5.22038235e-08,6.78878198e-09,0.00873762928,1.77949366e-09,5.0092881e-09,0,0,3.55442438e-07,2.9886961e-11,0.00873762928
5.31058042e-08,6.7981949e-09,0.00873763021,1.94424432e-09,4.85395057e-09,0,0,3.68323867e-07,3.07546835e-11,0.00873762928
5.40011023e-08,6.71539269e-09,0.00873763021,2.14108331e-09,4.57430938e-09,0,0,3.80280682e-07,3.16362908e-11,0.00873762928
5.49028023e-08,6.54981669e-09,0.00873763021,2.32149344e-09,4.22832303e-09,0,0,3.91377938e-07,3.25563951e-11,0.00873762928
5.58044029e-08,6.35318287e-09,0.00873762928,2.44319542e-09,3.90998744e-09,0,0,4.016388e-07,3.37562374e-11,0.00873762928
5.67058471e-08,6.38039399e-09,0.00873763021,2.29926922e-09,4.08112477e-09,0,0,4.13073536e-07,3.5486631e-11,0.00873762928
5.76008361e-08,6.58025057e-09,0.00873763021,2.11559503e-09,4.46465576e-09,0,0,4.25240472e-07,3.72844949e-11,0.00873762928
5.85024793e-08,7.00097669e-09,0.00873763021,2.0300035e-09,4.97097341e-09,0,0,4.38362406e-07,3.92294947e-11,0.00873762928
5.94042042e-08,7.79973774e-09,0.00873763021,2.0990345e-09,5.70070346e-09,0,0,4.5275732e-07,4.15046157e-11,0.00873762928
6.03060073e-08,8.80162343e-09,0.00873763021,2.25851848e-09,6.54310561e-09,0,0,4.6852395e-07,4.39388977e-11,0.00873762928
6.12014119e-08,9.59808233e-09,0.00873763021,2.45663179e-09,7.14145054e-09,0,0,4.84823431e-07,4.58669318e-11,0.00873762928
6.21035525e-08,9.73984182e-09,0.00873763021,2.63546385e-09,7.10437797e-09,0,0,5.00945703e-07,4.71934401e-11,0.00873762928
6.30058778e-08,9.73687619e-09,0.00873763021,2.86235124e-09,6.87452495e-09,0,0,5.16281887e-07,4.849212e-11,0.00873762928
6.39018296e-08,9.60260316e-09,0.00873763021,3.12481774e-09,6.47778542e-09,0,0,5.30438115e-07,4.98842842e-11,0.00873762928
6.48044889e-08,9.34444166e-09,0.00873763021,3.38039374e-09,5.96404837e-09,0,0,5.43494991e-07,5.12693291e-11,0.00873762928
