time_s,ALLIE_mJ,ALLKE_mJ,ALLAE_mJ,ALLSE_mJ,ALLPD_mJ,ALLDMD_mJ,ALLWK_mJ,ALLVD_mJ,ETOTAL_mJ
9.1530427e-07,1.51658625e-07,0.00873763394,5.56638078e-08,1.47734935e-08,8.12213159e-08,0,1.13334681e-06,1.46610892e-08,0.00873763021
9.16216038e-07,1.51575392e-07,0.00873763487,5.56483144e-08,1.47057477e-08,8.1221323e-08,0,1.13334681e-06,1.46731303e-08,0.00873763021
9.17127636e-07,1.51385933e-07,0.00873763487,5.56387576e-08,1.45254067e-08,8.12217706e-08,0,1.13334681e-06,1.46855204e-08,0.00873763021
9.18039348e-07,1.51300767e-07,0.00873763487,5.56541124e-08,1.44233834e-08,8.1223277e-08,0,1.13334681e-06,1.46982142e-08,0.00873763021
9.18905357e-07,1.51357057e-07,0.00873763487,5.56738726e-08,1.44590757e-08,8.12241083e-08,0,1.13334681e-06,1.47101353e-08,0.00873763021
9.19829176e-07,1.51527914e-07,0.00873763487,5.57121744e-08,1.45892836e-08,8.12264531e-08,0,1.13334681e-06,1.47223753e-08,0.00873763021
9.20713376e-07,1.51623837e-07,0.00873763394,5.57458826e-08,1.46498653e-08,8.12280945e-08,0,1.13334681e-06,1.47338817e-08,0.00873763021
9.21643789e-07,1.51555469e-07,0.00873763394,5.5745037e-08,1.45810102e-08,8.12294232e-08,0,1.13334681e-06,1.47459103e-08,0.00873763021
9.22525373e-07,1.51378885e-07,0.00873763487,5.5717404e-08,1.44319383e-08,8.12295511e-08,0,1.13334681e-06,1.47575188e-08,0.00873763021
9.23443451e-07,1.51299915e-07,0.00873763487,5.57231665e-08,1.43468597e-08,8.12298921e-08,0,1.13342128e-06,1.47704409e-08,0.00873763021
9.2430048e-07,1.51384256e-07,0.00873763487,5.57598767e-08,1.43911185e-08,8.12332601e-08,0,1.13351246e-06,1.47819588e-08,0.00873763021
9.25203551e-07,1.51551674e-07,0.00873763487,5.57979085e-08,1.4517842e-08,8.12359175e-08,0,1.1336017e-06,1.47947219e-08,0.00873763021
9.26107191e-07,1.51658966e-07,0.00873763394,5.57992621e-08,1.46235939e-08,8.12361094e-08,0,1.13375461e-06,1.48072035e-08,0.00873763021
9.27009751e-07,1.5165071e-07,0.00873763487,5.58058311e-08,1.46087604e-08,8.12361165e-08,0,1.13388126e-06,1.48194959e-08,0.00873763021
9.27911003e-07,1.51562517e-07,0.00873763487,5.58133522e-08,1.45130228e-08,8.12361378e-08,0,1.13402541e-06,1.48314339e-08,0.00873763021
9.28812597e-07,1.51515394e-07,0.00873763487,5.58459377e-08,1.44333026e-08,8.1236152e-08,0,1.13423948e-06,1.48437929e-08,0.00873763021
9.2971402e-07,1.51626651e-07,0.00873763487,5.59359137e-08,1.4454578e-08,8.1236152e-08,0,1.13462409e-06,1.48569734e-08,0.00873763021
9.3061567e-07,1.51840325e-07,0.00873763487,5.60364875e-08,1.45671546e-08,8.12366849e-08,0,1.13498686e-06,1.48711594e-08,0.00873763021
9.31520276e-07,1.52048344e-07,0.00873763487,5.61249642e-08,1.46866457e-08,8.12367418e-08,0,1.13540909e-06,1.48846118e-08,0.00873763021
9.32425337e-07,1.52190822e-07,0.00873763487,5.62385409e-08,1.47154822e-08,8.12367986e-08,0,1.13585793e-06,1.48972212e-08,0.00873763021
9.3333108e-07,1.52203341e-07,0.00873763487,5.63022375e-08,1.46606762e-08,8.12404295e-08,0,1.13631688e-06,1.49100003e-08,0.00873763021
9.34238074e-07,1.52141666e-07,0.00873763487,5.63036693e-08,1.4595618e-08,8.12423764e-08,0,1.13677311e-06,1.49232289e-08,0.00873763021
9.35144442e-07,1.52212564e-07,0.00873763487,5.63580258e-08,1.46100945e-08,8.12444441e-08,0,1.13722399e-06,1.49359298e-08,0.00873763021
9.36004596e-07,1.52371015e-07,0.00873763487,5.63912224e-08,1.47344927e-08,8.12452896e-08,0,1.13764781e-06,1.49482293e-08,0.00873763021
9.36908691e-07,1.52525232e-07,0.00873763487,5.63997098e-08,1.48773243e-08,8.12481957e-08,0,1.13808153e-06,1.49622696e-08,0.00873763021
9.37811933e-07,1.52593643e-07,0.00873763487,5.64386937e-08,1.49050745e-08,8.12498726e-08,0,1.13861108e-06,1.49754822e-08,0.00873763021
9.38718188e-07,1.52498515e-07,0.00873763487,5.64476004e-08,1.48007713e-08,8.12501426e-08,0,1.13885824e-06,1.49877728e-08,0.00873763021
9.39623703e-07,1.52421052e-07,0.00873763487,5.64701459e-08,1.47003787e-08,8.12505263e-08,0,1.13916781e-06,1.50017048e-08,0.00873763021
9.40527514e-07,1.52526241e-07,0.00873763487,5.65267761e-08,1.47429029e-08,8.1256573e-08,0,1.13975125e-06,1.5017358e-08,0.00873763021
9.4143445e-07,1.52790307e-07,0.00873763487,5.66458063e-08,1.4872473e-08,8.12720202e-08,0,1.14049169e-06,1.50315778e-08,0.00873763021
9.42342126e-07,1.53044184e-07,0.00873763487,5.67405394e-08,1.50050319e-08,8.12986087e-08,0,1.14122633e-06,1.50461972e-08,0.00873763021
9.43243947e-07,1.53218423e-07,0.00873763487,5.68602445e-08,1.50354413e-08,8.13227459e-08,0,1.14191948e-06,1.50618735e-08,0.00873763021
9.44134058e-07,1.53339911e-07,0.00873763487,5.69974326e-08,1.50133559e-08,8.13291194e-08,0,1.14250759e-06,1.5076326e-08,0.00873763021
9.45038494e-07,1.53280723e-07,0.0087376358,5.70018699e-08,1.49333186e-08,8.13455259e-08,0,1.14289003e-06,1.50930113e-08,0.00873763021
9.45942304e-07,1.53230758e-07,0.0087376358,5.69545939e-08,1.49129225e-08,8.13632397e-08,0,1.14320744e-06,1.51076893e-08,0.00873763021
9.468028e-07,1.53280496e-07,0.0087376358,5.6957969e-08,1.49566333e-08,8.136589e-08,0,1.14348188e-06,1.51213815e-08,0.00873763021
9.47709395e-07,1.53369584e-07,0.00873763487,5.70011522e-08,1.49914037e-08,8.13770242e-08,0,1.14370596e-06,1.51359192e-08,0.00873763021
9.48617526e-07,1.53380981e-07,0.00873763487,5.70101513e-08,1.49885562e-08,8.13822751e-08,0,1.14386557e-06,1.51499311e-08,0.00873763021
9.49524178e-07,1.53199011e-07,0.00873763487,5.69098688e-08,1.48994488e-08,8.13896932e-08,0,1.14399654e-06,1.51637387e-08,0.00873763021
9.50432252e-07,1.53138686e-07,0.00873763487,5.6937985e-08,1.48032804e-08,8.13974239e-08,0,1.14414115e-06,1.51781023e-08,0.00873763021
9.51341235e-07,1.53166269e-07,0.00873763487,5.70033372e-08,1.47582728e-08,8.14046643e-08,0,1.14432726e-06,1.51922475e-08,0.00873763021
9.52208779e-07,1.53254305e-07,0.00873763487,5.7064792e-08,1.47705075e-08,8.14190102e-08,0,1.14452303e-06,1.52058899e-08,0.00873763021
9.53124243e-07,1.53302679e-07,0.00873763487,5.70656766e-08,1.48060924e-08,8.14309047e-08,0,1.14472812e-06,1.52196993e-08,0.00873763021
9.5404198e-07,1.53321665e-07,0.00873763487,5.70854404e-08,1.47972683e-08,8.14389622e-08,0,1.14492354e-06,1.52332618e-08,0.00873763021
9.54911229e-07,1.53293513e-07,0.00873763487,5.71217136e-08,1.47301575e-08,8.1441641e-08,0,1.14515012e-06,1.52492099e-08,0.00873763021
9.55839596e-07,1.53209186e-07,0.0087376358,5.70747005e-08,1.46808823e-08,8.14536065e-08,0,1.1452139e-06,1.52653801e-08,0.00873763021
9.56720214e-07,1.53098341e-07,0.0087376358,5.70103609e-08,1.46261678e-08,8.14618133e-08,0,1.14522516e-06,1.52799302e-08,0.00873763021
9.57643465e-07,1.53088564e-07,0.0087376358,5.69783225e-08,1.46388004e-08,8.14714411e-08,0,1.1452305e-06,1.5296413e-08,0.00873763021
9.58527949e-07,1.53099819e-07,0.0087376358,5.69660692e-08,1.4654792e-08,8.14789587e-08,0,1.1452305e-06,1.53117892e-08,0.00873763021
9.59412318e-07,1.53068086e-07,0.0087376358,5.69660124e-08,1.46142103e-08,8.14878618e-08,0,1.1452305e-06,1.53262487e-08,0.00873763021
9.60343073e-07,1.53000542e-07,0.0087376358,5.69427883e-08,1.45664911e-08,8.14912582e-08,0,1.1452305e-06,1.53409871e-08,0.00873763021
9.61227784e-07,1.52982011e-07,0.0087376358,5.69864902e-08,1.45032759e-08,8.14922458e-08,0,1.1452305e-06,1.53548125e-08,0.00873763021
9.62112381e-07,1.52946654e-07,0.0087376358,5.69884833e-08,1.4464991e-08,8.14931695e-08,0,1.14523561e-06,1.53694177e-08,0.00873763021
9.6304359e-07,1.53029873e-07,0.0087376358,5.70323415e-08,1.45037307e-08,8.14937948e-08,0,1.14532725e-06,1.53849555e-08,0.00873763021
9.63926141e-07,1.53161679e-07,0.00873763487,5.70674779e-08,1.45931827e-08,8.15010139e-08,0,1.14532747e-06,1.5398955e-08,0.00873763021
9.64810397e-07,1.53226395e-07,0.00873763487,5.70635272e-08,1.46573118e-08,8.15055614e-08,0,1.14532747e-06,1.54123381e-08,0.00873763021
9.65741378e-07,1.53258185e-07,0.00873763487,5.70624721e-08,1.46874077e-08,8.15083112e-08,0,1.14532747e-06,1.5426167e-08,0.00873763021
9.66625862e-07,1.53264722e-07,0.00873763487,5.71148355e-08,1.4640225e-08,8.15096683e-08,0,1.14532747e-06,1.54391433e-08,0.00873763021
9.675108e-07,1.53256494e-07,0.00873763487,5.71503413e-08,1.45964636e-08,8.15096897e-08,0,1.14532747e-06,1.54522564e-08,0.00873763021
9.68442237e-07,1.53278037e-07,0.00873763487,5.71544732e-08,1.4613815e-08,8.15097536e-08,0,1.14532747e-06,1.54662203e-08,0.00873763021
9.69326834e-07,1.5329735e-07,0.00873763487,5.71444545e-08,1.46419659e-08,8.1510926e-08,0,1.14532747e-06,1.54791273e-08,0.00873763021
9.70211431e-07,1.53290628e-07,0.00873763487,5.7139637e-08,1.46397996e-08,8.15111889e-08,0,1.14532747e-06,1.54916933e-08,0.00873763021
9.71142413e-07,1.53278918e-07,0.00873763487,5.71515457e-08,1.46157495e-08,8.15116223e-08,0,1.14532747e-06,1.55048845e-08,0.00873763021
9.72026555e-07,1.53250255e-07,0.00873763487,5.71792143e-08,1.45593688e-08,8.15116792e-08,0,1.14532747e-06,1.55173776e-08,0.00873763021
9.72910698e-07,1.53199068e-07,0.00873763487,5.7177747e-08,1.4508748e-08,8.15125674e-08,0,1.14532747e-06,1.55299205e-08,0.00873763021
